,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,floor,hasLift,parkingSpace
1144,101997721,519000.0,flat,sale,96.0,True,3,2,Avenida del Mediterráneo,Madrid,Madrid,Retiro,es,False,40.4056281,-3.6724792,False,https://www.idealista.com/inmueble/101997721/,"¡Piso de 3 dormitorios listo para entrar a vivir sin problemas de espacio! Una vivienda moderna y funcional que te permitirá disfrutar de esa habitación adicional de la que tanto hablas. Podrás poner un despacho, un vestidor, una zona de invitados o incluso una sala de juego para tus hijos. Exclusivo piso a estrenar situado en el barrio de Pacífico, en Madrid. ¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. La vivienda está ubicada en la 6 planta exterior con ascensor. Dispone de una superficie total de 96 m², distribuidos en salón y comedor, cocina abierta equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad movilidad reducida. Situado en el barrio de Pacífico, en la Avenida Mediterráneo, una de las zonas más exclusivas de la ciudad, cuenta con una ubicación privilegiada que te permitirá estar cerca de todo lo que necesitas como el Parque de El Retiro y el Hospital Universitario Infantil Niño Jesús. A su vez, está próximo a supermercados, restaurantes, paradas de autobús y la estación de metro Conde de Casal (L6). Agenda tu vista virtual y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",good,False,5406.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Avenida del Mediterráneo'}",True,False,6,True,
1145,103085159,220000.0,flat,sale,107.0,True,3,2,Calle Moreras,Madrid,Madrid,Puente de Vallecas,es,False,40.4043421,-3.6634806,False,https://www.idealista.com/inmueble/103085159/,"NO COBRAMOS COMISIÓN AL COMPRADOR. Piso en la zona de Numancia, muy cerca del Puente Vallecas, comunicada muy bien con el transporte público, con 107 metros cuadrados, está para reformar, perfecta para diseñarla al gusto, consta de tres habitaciones, un aseo, un baño, salón amplio, cocina y dos balcones que dan al exterior. Tiene la opción de trastero en la misma finca, no incluido en el precio de venta. No dude en contactarnos y visitar poder visitar este piso. > 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿NECESITA HIPOTECA? No dude en contactar con nosotros:   FINANCIACIÓN HASTA EL 100 % Contamos con un departamento financiero propio ¿VENDE SU INMUEBLE? Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid, y les ayudamos en la gestión para obtener el Visado Oro de residencia. Más de doce años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",renew,False,2056.0,{'typology': 'flat'},"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle Moreras'}",True,False,2,False,
1146,102619111,1830000.0,flat,sale,746.0,True,18,20,barrio Adelfas,Madrid,Madrid,Retiro,es,False,40.4010522,-3.669728,False,https://www.idealista.com/inmueble/102619111/,"No cobramos al comprador.  18 APARTAMENTOS TURÍSTICOS EN VENTA! SE VENDE LOCAL- EDIFICIO EXENTO CON PROYECTO DE CAMBIO DE USO Y CON LICENCIA URBANÍSTICA EN ESTUDIO PARA EJECUCIÓN Y APERTURA DE PROYECTO CON 18 APARTAMENTOS TURÍSTICOS TAMBIÉN CON PROYECTO DE CAMBIO DE USO Y CON LICENCIA URBANÍSTICA CONCEDIDA PARA EJECUCIÓN Y APERTURA DE HOSTEL CON CAPACIDAD DE 137 PLAZAS. PARA MÁS INFORMACIÓN, DOCUMENTACIÓN, VISITAS.. . CONTÁCTENOS POR EMAIL INDICANDO SUS DATOS PERSONALES y EMPRESARIALES. La distribución del establecimiento se desarrollará en dos plantas, ocupando la planta baja el 90% de la superficie.  actualmente es una NAVE DIÁFANA Y DEBEN EJECUTARSE LAS OBRAS DE ADAPTACIÓN A CUALQUIERA DE ESTAS ACTIVIDADES Se adjunta propuesta de diseño de interiores. No son fotos reales. Sobre la zona y transporte: Adelfas es el barrio que ocupa el extremo sureste del distrito de Retiro, en el este de Madrid. Sus límites son, por el norte, la avenida del Mediterráneo; por el este, la avenida de la Paz; por el suroeste, las vías de ferrocarril Madrid-Barcelona; y, por el noroeste, la calle de Pedro Bosch y la calle del Doctor Esquerdo. En el extremo noroeste del barrio, se localiza la plaza del Conde de Casal. Dada su ubicación al lado de la autopista M-30 y la autovía A-3, el barrio es fácilmente accesible en coche. También hay una buena comunicación de autobuses y de metro (Conde de Casal, Pacífico y Puente de Vallecas). 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源 ¿NECESITA HIPOTECA? No dude en contactar con nosotros:   FINANCIACIÓN HASTA EL 100 % Contamos con un departamento financiero propio ¿VENDE SU INMUEBLE? Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid, y les ayudamos en la gestión para obtener el Visado Oro de residencia. Más de doce años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",renew,False,2453.0,{'typology': 'flat'},"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso'}",False,False,bj,False,
1147,102920737,255900.0,flat,sale,50.0,False,1,1,Calle de Abtao,Madrid,Madrid,Retiro,es,False,40.4069506,-3.6730031,False,https://www.idealista.com/inmueble/102920737/,"Vivienda2 vende en exclusiva en una de las pocas fincas de la zona de Pacífico que tienen piscina, del año 1974, un coqueto apartamento, con el espacio muy bien aprovechado, que consta de salón comedor, dormitorio, con armario de gran capacidad, cocina independiente y un baño completo y de buen tamaño. Da al amplio patio de manzana en el que se encuentra la piscina, lo que le aporta mucha amplitud y, sobre todo, tranquilidad a la vivienda, dispone de calefacción central y está para reformar. Buena finca con portero físico, con rampa de acceso al portal para facilitar los accesos a los vecinos, sin barreras arquitectónicas. A diez minutos andando al parque del Retiro y muy bien comunicado tanto por metro como por autobús para moverse cómodamente por Madrid sin tener que depender del coche en absoluto. Zona residencial, con comercios, colegios, supermercados, fácil salida a la M-30 ( carretera de circunvalación y por tanto rápido acceso al resto de radiales de la capital y al aeropuerto), a la A-3 carretera de Valencia, muy próximo a la estación de Atocha y Atocha Ave. Excelente producto, tanto para vivir como para invertir y alquilarlo! No dudes en ponerte en contacto con nuestros asesores porque te va a interesar!",renew,False,5118.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de Abtao'}",True,False,1,True,
1148,103385450,450000.0,flat,sale,100.0,False,3,2,Calle de Abtao,Madrid,Madrid,Retiro,es,False,40.4080675,-3.6726309,False,https://www.idealista.com/inmueble/103385450/,"Vivienda2 vende en exclusiva, este estupendo piso, muy cerca del parque del Retiro, en una magnífica finca del año 1971, con servicio de portería los siete días de la semana, excelente portal y servicios centrales. Se trata de una vivienda de 100 m² catastrales y 87 m², sin elementos comunes, que cuenta con tres dormitorios, dos de ellos, situados en la zona principal de la casa, ambos muy amplios, y uno de ellos, con vestidor, salón con terraza, al gran patio de manzana, mucho más grande que la calle Abtao, con orientación sureste, muchísima luz y sol, y con la ventaja de no tener ningún ruido de la calle, lo que supone una tranquilidad enorme y poder disfrutar de la terraza para leer o lo que se quiera; dicha terraza se puede incorporar al salón, si se prefiere, pero resulta muy agradable abierta a dicho patio. Cuenta con dos cuartos de baño, uno, con bañera, en la zona principal, y, el otro, en la zona de servicio de la cocina, con ducha; asimismo, tiene al lado, el tercer dormitorio, que se puede utilizar para diferentes usos, no sólo como dormitorio. La vivienda ha estado alquilada durante muchísimos años y hay que reformarla, pero puede quedar un piso magnífico. Con respecto a la ubicación, no puede ser mejor, porque se encuentra a cinco minutos andando, del parque del Retiro, semiesquina a la Avenida del Mediterráneo, y, en el barrio, hay absolutamente de todo, mercado, todo tipo de tiendas, supermercados, bancos, para no tener que utilizar el coche en ningún momento. Además, está muy bien comunicado, tanto por metro, como por varias líneas de la EMT, para desplazarse por Madrid rápida y cómodamente. En definitiva, una gran casa, en muy buena zona, buena finca, que será tu nuevo hogar! No dudes en contactar con nuestros asesores para visitarla porque te va a encantar!",renew,False,4500.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de Abtao'}",True,False,2,True,
1149,103501575,420000.0,flat,sale,101.0,True,3,2,Calle de Sánchez Barcáiztegui,Madrid,Madrid,Retiro,es,False,40.4055786,-3.6707205,False,https://www.idealista.com/inmueble/103501575/,"Edificio con fachada de ladrillo visto, ubicado en calle Sánchez Barcaiztegui, haciendo esquina con Avenida Mediterráneo y cuenta con servicios como entrada adaptada para personas con movilidad reducida, portero físico, varios ascensores y calefacción central. El inmueble dispone de 101 m², es exterior, cuenta con doble entrada, la entrada principal da acceso a un vestíbulo o Hall mientras la segunda puerta o entrada de servicio da acceso directo a la cocina. El inmueble se distribuye hoy en 3 dormitorios, 2 baños, cocina amueblada, salón comedor, terraza acristalada, tendedero, hay disponible también una plaza de garaje que no esta incluida en el precio de venta. El inmueble permite el cambio total de su distribución para quien así lo quiera, pudiéndose valorar varias opciones de reforma, 3 ó 2 dormitorios con 2 baños ya que no cuenta con muros de carga que lo impidan. A 100 METROS DE la plaza de Conde Casal, rodeado de todos los servicios, colegios, centros de salud y supermercados. La propiedad mantiene perfectas comunicaciones mediante las estaciones de metro Conde Casal (línea 6) y diversas rutas de autobuses.",renew,False,4158.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de Sánchez Barcáiztegui'}",True,False,4,True,
1150,103212802,650000.0,flat,sale,125.0,True,3,2,Avenida del Mediterráneo,Madrid,Madrid,Retiro,es,False,40.4060156,-3.6732674,False,https://www.idealista.com/inmueble/103212802/,"ESPECTACULAR vivienda recién reformada con calidades de lujo en plena Avenida del Mediterráneo. En Servifincas estamos encantados de poder ofrecerte este precioso piso de 125 m2 y 3 dormitorios, amplísimo y super luminoso, que te permite entrar a vivir en él de forma inmediata.  Estrenarás una reforma moderna y de altas calidades diseñada para optimizar todos los espacios de la vivienda y ofrecerte la máxima comodidad en tu casa. Al entrar en el piso encontrarás un fantástico salón - comedor con muchísima luz unido a una bonita y moderna cocina con office. Ambas estancias se comunican en un espacio abierto de 50 m2 destinado a la zona social de la casa y que está inundado de luz natural. A la derecha de esta gran estancia encontramos una fila de armarios empotrados estupendos y super funcionales, y un discreto pasillo que nos conduce a la zona de descanso de la casa, en la que encontramos:  - Un fantástico dormitorio principal (Master Bedroom), con un increíble vestidor con casi 10 metros lineales de armarios empotrados y un espacioso baño completo incorporado en suite. - A continuación tenemos otra habitación doble y una habitación sencilla, ambas con armarios empotrados. - Por último, y pensado para ser compartido por estas 2 habitaciones, encontramos otro baño completo muy moderno y funcional. Todas las habitaciones, así como el salón - comedor, cuentan con preinstalación de aire acondicionado. La vivienda se ubica en una estupenda finca señorial con portero físico y calefacción central, en plena Avenida del Mediterráneo. Podrás disfrutar de unas vistas bonitas y despejadas sobre la colonia de Niño Jesús, con la tranquilidad de estar totalmente al margen del tráfico y ruidos del exterior gracias a unas fantásticas ventanas de calidad máxima que garantizan silencio e intimidad en tu vivienda a pesar de estar ubicada en una de las principales Avenidas del Distrito del Retiro. La ubicación de este gran piso es inmejorable, a 10 minutos andando del Parque del Retiro, muy cerca del metro de Conde de Casal, de la M-30 y de la A-3, y próximo a la estación de Atocha. La zona ofrece gran diversidad de comercios y servicios, colegios, guarderías, restaurantes, centros de salud, instalaciones deportivas... El privilegio de vivir en un barrio que te ofrece prácticamente todas las posibilidades para tí y para tu familia.",good,False,5200.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Avenida del Mediterráneo'}",True,False,4,True,
1151,102517834,660000.0,flat,sale,109.0,True,2,2,Calle de Carlos y Guillermo Fernández Shaw,Madrid,Madrid,Retiro,es,False,40.406796,-3.6683053,False,https://www.idealista.com/inmueble/102517834/,"“Arteana inmobiliaria y reformas ”, ofrece en VENTA magnífica vivienda, en la mejor urbanización de Retiro Adelfas. Urbanización con 2 piscinas, una de invierno y verano para adultos y una de verano para niños, 2 pistas de pádel, gimnasio, aseos, sala de cine y sala social-gourmet, sala de juegos para niños y un parque infantil donde puedan disfrutar jugando. La vivienda cuenta con 109 m2 construidos, recibidor de entrada, 2 dormitorios (dormitorio principal con baño en suite), 2 baños, salón-comedor, cocina. Trastero y 1 plaza de garaje incluida en el precio, con carga para coche eléctrico. Opcional 2º plaza de garaje con capacidad para 2 coches. Excelentes calidades: Pintura lisa en paredes y techos, suelos de tarima flotante de madera, gres en baños y cocina. Ventanas de aluminio lacado con rotura de puente térmico con doble acristalamiento con cámara de aire, persianas de aluminio aislamiento térmico incorporado y motorización de las mismas. Armarios empotrados revestidos interiormente. La cocina con muebles bajos y altos de gran capacidad. Griferías en baño principal termostática. Puerta de entrada blindada. Control de acceso mediante conserjería, dispone de circuito cerrado de televisión para el control de acceso a garaje, conectado a conserjería. Calefacción por suelo radiante y todas las viviendas llevan contadores individuales. Aire acondicionado, frío y calor, a través de conductos situados en el falso techo, con rejillas de impulsión y de retorno en salón y dormitorios. Paneles solares para cubrir la demanda de agua caliente sanitaria exigida por normativa. Domótica de última generación, que integra videoportero en pantalla de control, seguridad técnica (intrusión, inundación, fuego, corte suministro eléctrico, simulación de presencia) y prestaciones de confort (iluminación general, persianas, control calefacción). Todo ello comandado desde una única pantalla táctil color 7 pulgadas con navegación por planos y fotografías digitales. Solicite una visita a nuestros asesores. ¡Mejor ver!.",good,False,6055.0,{'typology': 'flat'},"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Calle de Carlos y Guillermo Fernández Shaw'}",True,False,7,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
1152,103459972,412395.0,flat,sale,103.0,True,2,2,Avenida del Mediterráneo,Madrid,Madrid,Retiro,es,False,40.4070677,-3.6717904,False,https://www.idealista.com/inmueble/103459972/,"Reserva AHORA esta vivienda de 103 m². Clikalia gestiona la venta de este piso en excelente estado, situado en Madrid. Cuenta con una superficie total de 103 m², distribuidos en salón y comedor, cocina independiente, 2 dormitorios y 2 baños. Principales características:  - Ascensor - Cocina amueblada - Calefacción central con radiadores - Portero físico - Accesibilidad para personas con movilidad reducida Situada en el conocido barrio de Pacífico, en la Avenida AVDA MEDITERRANEO, la vivienda cuenta con excelentes comunicaciones y está muy cerca de lugares de interés general como el Parque de El Retiro, el Hospital Universitario Infantil Niño Jesús y la Estación Madrid - Puerta de Atocha a 6 minutos en coche. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y la estación de metro Conde de Casal (L6). Agenda tu visita AHORA y descubre cómo es por dentro tu nueva casa. Te acompañamos durante todo el proceso, haciéndonos cargo de los trámites necesarios, llevándote de la mano hasta la firma para que no tengas que preocuparte por absolutamente nada. Pregúntanos sin compromiso de lunes a viernes de 9.00h a 20.00h. Información relevante:  * Este inmueble no es propiedad del grupo CLIKALIA, la venta se hace por encargo del propietario en su comercialización. * La aceptación de la oferta podrá tener un tiempo superior a las 72 horas por necesidades y particularidades de la propiedad. *Las peculiaridades del contrato entre propiedad y vendedor podrán variar por voluntad de estos, partiendo de las condiciones y términos establecidos como si el piso fuere de CLIKALIA. CLIPISO DESARROLLO, S. L. U. ha recibido un encargo de Aliseda Servicios de Gestión Inmobiliaria, S. L. U. , sociedad gestora de este activo, para tramitar las gestiones relativas a la compraventa del inmueble, por lo que, en el supuesto de estar interesado, deberá ponerse en contacto con el mismo. En ningún caso ni Aliseda Servicios de Gestión Inmobiliaria, S. L. U. ni la sociedad propietaria del inmueble correspondiente se responsabilizan en modo alguno ni garantizan la veracidad ni vigencia de la información, precio y términos y condiciones de venta expuestos en la presente publicación. La información y las condiciones de venta de este inmueble están sujetas, por tanto, a potenciales errores, cambios (incluidos de precio), modificaciones, omisiones y/o retirada del mercado del inmueble sin aviso previo.",good,False,4004.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Avenida del Mediterráneo'}",True,False,6,True,
1153,103251983,510000.0,flat,sale,96.0,True,3,2,Calle del Doctor Esquerdo,Madrid,Madrid,Retiro,es,False,40.4081716,-3.6715283,False,https://www.idealista.com/inmueble/103251983/,"Exclusivo piso ubicado en el barrio de Estrella, en Madrid. ¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.  La vivienda está ubicada en la planta 3 exterior con ascensor. Dispone de una superficie total de 96 m², distribuidos en salón y comedor, cocina abierta equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad movilidad reducida. Situado en el barrio de Estrella, en la Calle Doctor Esquerdo, una de las zonas más exclusivas de la ciudad, cuenta con una ubicación privilegiada que te permitirá estar cerca de todo lo que necesitas como el Parque de El Retiro y el Hospital Universitario Infantil Niño Jesús a 5 minutos en coche. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Conde de Casal (L6). ¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",good,False,5313.0,{'typology': 'flat'},"{'subtitle': 'Estrella, Madrid', 'title': 'Piso en Calle del Doctor Esquerdo'}",True,False,3,True,
1154,100736505,672000.0,flat,sale,176.0,True,5,3,Calle de la Estrella Polar,Madrid,Madrid,Retiro,es,False,40.4088047,-3.6651648,False,https://www.idealista.com/inmueble/100736505/,"Piso en venta en Estrella Polar. PISO EXTERIOR MUY LUMINOSO EN ESTRELLA. En una calle amplia y tranquila del barrio de la Estrella, distrito Retiro, encontramos una vivienda exterior con múltiples opciones de actualización. Se trata de una propiedad única con orientación oeste y amplios ventanales que le proporcionan una luminosidad extraordinaria a sus 176 m² construidos. La vivienda dispone de 5 dormitorios y 3 baños, una cocina amplia y un fantástico salón. Además, cuenta con aire acondicionado, calefacción central e incluye un trastero. Solo 4 vecinos por planta en una finca muy cuidada y actualizada, con portero físico que vive en la propia finca, rodeada de comercio, a un minuto de Galería La Estrella, colegios como los Agustinianos, Los Olmos o Pureza de María, Club Deportivo Canoe, con magnífica conexión por metro y autobús, y a solo 10 minutos andando del Parque del Retiro. Una oportunidad única de diseñar un hogar a su medida. ¿Te imaginas vivir aquí?",renew,False,3818.0,{'typology': 'flat'},"{'subtitle': 'Estrella, Madrid', 'title': 'Piso en Calle de la Estrella Polar'}",True,False,2,True,
1155,102658334,549000.0,flat,sale,119.0,True,3,2,"Calle del Doctor Esquerdo, 128",Madrid,Madrid,Retiro,es,False,40.4072972,-3.6704402,True,https://www.idealista.com/inmueble/102658334/,"Este inmueble es propiedad de CASAVO, por lo que no trabajamos con intermediarios ni cobramos comisiones de agencia por su compra. Casavo te ofrece esta espectacular vivienda totalmente reformada y muy luminosa. Cuenta con las mejores calidades y todo lujo de detalles, así como trastero. ¡Lista para entrar a vivir! Nuestras reformas incluyen el cambio del sistema de fontanería, líneas y circuitos eléctricos.   CARACTERÍSTICAS: Edificio señorial, muy representativo del barrio en el que se encuentra. La vivienda está ubicada en la quinta (5ª) planta de la finca y ofrece vistas a un gran patio de manzana. Dispone de una superficie de 119 m2 muy bien aprovechados, distribuidos de la siguiente manera: -3 dormitorios con armarios empotrados -2 baños completos (1 en suite) -Amplio salón -Comedor -Cocina abierta a medida totalmente equipada con muebles y electrodomésticos -Trastero  -Amplia terraza La vivienda cuenta con calefacción por gas natural y agua caliente central, además ya incluye la preinstalación de aire acondicionado, para instalar splits y máquinas exteriores. Las ventanas son de climalit tipo doble con rotura de puente térmico y las puertas de madera lacadas en blanco. Toda la vivienda tiene suelos de tarima y paredes blancas lisas.   SOPORTE HIPOTECARIO Te ayudamos a conseguir una hipoteca a tu medida para comprar esta casa, ofreciéndote soporte tanto en la gestión del papeleo cómo en el seguimiento diario con los bancos. Conseguimos las mejores condiciones disponibles en el mercado, comparando las ofertas de 14 entidades bancarias con las que colaboramos y pudiendo llegar hasta el 100% de la financiación.  Para saber más contacta con nosotros a través de nuestra página de hipotecas, estaremos encantado de atenderte en detalle. El inmueble se encuentra ubicado en la mejor zona de Retiro, en el barrio del Niño Jesús, está a poca distancia del parque del Retiro y cuenta con multitud de servicios. En cuanto a las comunicaciones, la vivienda está muy cerca de la parada de metro Conde de Casal (L6) y cuenta además con una estupenda conexión con líneas de autobús y fácil entrada a la M-30 y A-3. CASAVO es la plataforma inmobiliaria que conecta las necesidades de vendedores y compradores a través de una experiencia digital, sencilla y transparente. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Busques lo que busques, puedes confiar en nosotros: nos tienes a tu lado.",good,False,4613.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Calle del Doctor Esquerdo, 128'}",True,False,5,True,
1156,102283838,449000.0,flat,sale,117.0,True,2,2,Calle de Seco,Madrid,Madrid,Retiro,es,False,40.4000968,-3.6705559,False,https://www.idealista.com/inmueble/102283838/,"Esta gran oportunidad consta de 116 m² en una 7ª planta, con grandes ventanales, totalmente equipado, una ubicación excelente, con PLAZA DE GARAJE, PISCINA Y TERRAZA. Próximo al Retiro. Con todos los servicios en la puerta. Listo para entrar a vivir.  Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor y una cocina completamente equipada con electrodomésticos de bajo consumo triple A. Tanto el salón como la cocina tienen acceso a una terraza exterior muy amplia. Tiene 2 dormitorios y 2 baños completos, 1 de ellos en suite. Se puede abrir la cocina para ampliar el salón o hacer un segundo cuarto más pequeño. Tiene muchas posibilidades para hacer un salón muy grande. Todos los dormitorios tienen armarios empotrados, ventanas a exterior y doble ventana.  Desde el salón se pueden disfrutar de unas vistas privilegiadas por ser una séptima planta.  El edificio es muy tranquilo y está muy cuidado. El portal tiene ascensor con elevador para personas con movilidad reducida, cuarto de basuras y seguridad todo el año las 24 horas. La calefacción es individual y cuenta CON AIRE ACONDICIONADO. La caldera es nueva y se controla por DOMÓTICA.  Comunidad: 175 €/mes (incluida plaza de garaje, mantenimiento piscina y seguridad 24h), IBI: 884 €/año.  INVERSIÓN. Alquiler en una vivienda con las mismas características: 1.500 €. Ubicación inmejorable. A tan solo 3 minutos en coche de la estación Atocha y del parque del Retiro. Buena comunicación con transporte, paradas de metro más cercanas: Pacífico y Puente de Vallecas, ambos a 500m; paradas de autobús justo en el portal: 24, 57, 8, 141, 54, 24, 10, 136, 37. Muy buena comunicación con zona universitaria y escuelas. Centro médico Hermanos Sagro a escasos metros y centro médico Maestranza. A 10 minutos en coche del Gregorio Marañón. Supermercados: Día, Carrefour y Lidl en la misma calle, todos a menos de 1 km andando. Cerca de las mejores zonas de ocio y restauración de Madrid. Con todos los servicios en la puerta para ir andando.  Tiene espacios muy amplios con grandes posibilidades de distribución. Es exterior, muy luminosa, con techos altos y molduras. Es una casa preciosa y muy cómoda. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid.    NO COBRAMOS HONORARIOS AL COMPRADOR. Negociación flexible y con la propiedad.  Disponemos de las llaves de la propiedad, póngase en contacto para consultar disponibilidad de visitas.   Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es únicamente orientativo y no está sujeto a ninguno de los compromisos establecidos. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h.    Atendemos también vía WhatsApp.",renew,False,3838.0,{'typology': 'flat'},"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Calle de Seco'}",True,False,7,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
1157,103530066,498000.0,flat,sale,101.0,True,2,2,barrio Pacífico,Madrid,Madrid,Retiro,es,False,40.4054673,-3.6738842,False,https://www.idealista.com/inmueble/103530066/,"Piso en venta en Pacifico MAGNÍFICO PISO EXTERIOR A ESCASOS METROS DEL BUEN RETIRO Aproperties Real Estate pone para la venta este magnífico piso en Pacífico junto a NIÑO JESÚS a escasos metros del PARQUE DEL BUEN RETIRO. Es una vivienda que cuenta con 101 metros cuadrados catastrales distribuidos en 2 dormitorios (uno en suite), 2 baños, 1 despacho, 1 cuarto de plancha y cocina con tendedero. Fue reformada con mucho gusto en su totalidad hace pocos años y se encuentra en muy buen estado de conservación. Está ubicada en un portal representativo con portero, ascensor y donde el agua caliente y fría son centrales. En esta vivienda, la calefacción está incluida en los 150 euros que se pagan de comunidad. Tiene muy buena ubicación ya que además de estar cerca del Buen Retiro, tenemos a pocos metros la estación de Metro Conde de Casal y de las líneas de autobuses 10, 14, 32, 63, 56 y 156. En la zona también encontramos todo tipo de comercios como supermercados, bares, restaurantes, tiendas de ropa, colegios, clínicas, etc. etc. ¿Te imaginas vivir aquí?",good,False,4931.0,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso'}",False,False,2,True,
1158,103329353,160000.0,flat,sale,81.0,True,3,1,Calle de Sierra Carbonera,Madrid,Madrid,Puente de Vallecas,es,False,40.3925536,-3.6652418,False,https://www.idealista.com/inmueble/103329353/,"Espectacular piso en venta en la Calle Sierra Carbonera. El piso está reformado íntegramente, cocina, baño, ventanas, puertas, paredes. Consta de tres dormitorios amplios con armarios a medida. 2 terrazas haciendo esquina, una en uno de los dormitorios y la otra con acceso desde el salón. El salón es amplio y luminoso, con aire acondicionado. Cocina independiente con electrodomésticos de primera marca. Baño con plato de ducha reformado a nuevo. Posibilidad de dejar el piso amueblado. Este piso es una oportunidad para quién busque un inmueble para entrar a vivir. Cuando el detalle realmente importa. Además de una infraestructura creada con AUTÉNTICOS PROFESIONALES, dedicados por entero a garantizar un buen servicio para que compre con total confianza y garantía. En Grupo Acción Inmobiliaria, nos encargamos de que el buen trato, la profesionalidad y una perfecta gestión estén a la orden del día, lo cual nos hace marcar la diferencia en el sector inmobiliario. Consúltenos sin compromiso alguno, será un placer atenderle y ayudarle a encontrar, no solo su vivienda perfecta, ya que será su mejor inversión. �Grupo Acción Inmobiliaria� Cuando el detalle realmente importa Encuentra más en el detalle realmente importa.",good,False,1975.0,{'typology': 'flat'},"{'subtitle': 'Palomeras Bajas, Madrid', 'title': 'Piso en Calle de Sierra Carbonera'}",False,False,4,False,
