,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl
1062,100523144,590000.0,penthouse,sale,82.0,True,2,2,barrio Prosperidad,Madrid,Madrid,Chamartín,es,False,40.4423512,-3.6725744,False,https://www.idealista.com/inmueble/100523144/,"Se vende maravilloso ático de 82 m2 nuevo a estrenar con grandes calidades de reforma, con mucho encanto en el Barrio de Prosperidad, finca con ascensor. Ideal tanto como vivienda habitual como para inversores, por el estado actual de la vivienda y su localización en una de las mejores zonas de Madrid. Distribución de la vivienda; 2 habitaciones grandes con armario empotrados en todas ellas, 2 baños completos en suite, cocina totalmente equipada con caldera de gas natural individual, salón comedor y una terraza de unos 14m2 con el suelo de césped artificial.  Calidades; suelo laminado, paredes lisas, ventanas de doble acristalamiento oscilobatientes, cocina con electrodomésticos y con caldera de gas, 2 equipos de aire acondicionado.. . todo nuevo a estrenar! . Edificio con ITE pasada, amplio portal, con ascensor y acceso para personas de movilidad reducida. Comunidad 114€/bimensual con el agua incluida. La zona es muy tranquila pero está situada a escasos metros de la zona de ocio, restaurantes, supermercados, etc. A 2 mn andando del metro Prosperidad L4 y a 9 mn andando del intercambiador de autobús de Av de América.",good,False,7195.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Prosperidad, Madrid', 'title': 'Ático'}",True,False,False,3,True,,flat,penthouse,Ático,"Prosperidad, Madrid",,
1063,100779760,910000.0,flat,sale,111.0,True,3,2,Calle del Corazón de María s/n,Madrid,Madrid,Chamartín,es,False,40.4443278,-3.6672701,True,https://www.idealista.com/inmueble/100779760/,"DIZA Consultores les presenta precioso piso, en urbanización con piscina, jardín y plaza de garaje en el edificio, en urbanización familiar en la mejor zona de Corazón de María. En la octava planta de un edificio construido en los años 80, encontramos este precioso piso con vistas despejadas, reformado de capricho. La vivienda consta de un amplio salón-comedor con grandes ventanales y vistas despejadas, cocina independiente completamente equipada, tres dormitorios, el principal exterior, con vestidor y baño en suite y otro cuarto de baño para los dormitorios secundarios y visitas. El piso se reformó hace dos años por completo, empleando las mejores calidades del mercado. La vivienda tiene domótica, pudiendo controlar la iluminación, climatización y persianas desde el teléfono. Además está completamente insonorizada y cuenta con ventanas Cortizo.  La urbanización cuenta con una fantástica piscina con zona ajardinada y conserje. El piso cuenta con calefacción individual por gas y aire acondicionado por conductos. La propiedad incluye una plaza de garaje para coche y moto de acceso directo y un trastero amplio en el edificio. Situado en la zona residencial de Corazón de María, se trata una de las zonas más familiares y tranquilas de Madrid, rodeado de comercios y lugares de ocio. Estaremos encantados de atenderle. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Arturo Soria, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",good,False,8198.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle del Corazón de María s/n'}",True,False,False,8,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle del Corazón de María s/n,"Prosperidad, Madrid",True,True
1064,100476861,189000.0,flat,sale,32.0,True,1,1,"Calle de la Constancia, 15",Madrid,Madrid,Chamartín,es,False,40.4415571,-3.6736087,True,https://www.idealista.com/inmueble/100476861/,"¡Oportunidad reformada a estrenar! Compra tu nuevo hogar SIN INTERMEDIARIOS, directamente con el PROPIETARIO sin tener que pagar más del precio de venta.  Homy Capital pone a la venta este inmueble exterior de 33 m2 listo para entrar a vivir. Se sitúa en la 3ª planta con ascensor, en la calle Constancia, en Prosperidad. Esta vivienda exterior a escasos metros de la plaza de Prosperidad, cuenta con Cocina-Salón-Comedor, baño y un estupendo dormitorio. Se entregara listo para entrar a vivir. Este inmueble cuenta con una ubicación excelente ya que se encuentra cerca de múltiples comercios, metro Cartagena y el intercambiador de Avenida de America. ¿Te interesa la vivienda? No pierdas la oportunidad y agenda una visita virtual cómodamente desde tu casa o una visita presencial para conocer todos los detalles de la reforma. Abstenerse agencias.  Posibilidad de asesoramiento con bróker financiero gratuito. Pregúntanos sin compromiso.",renew,False,5906.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de la Constancia, 15'}",True,False,False,3,True,,flat,,"Piso en Calle de la Constancia, 15","Prosperidad, Madrid",,
1065,99378233,440000.0,flat,sale,84.0,True,1,1,Corazón de María,Madrid,Madrid,Chamartín,es,False,40.4407754,-3.6695052,False,https://www.idealista.com/inmueble/99378233/,"Maravillosa vivienda exterior, muy luminosa con vistas al parque y al Hotel Puerta América. Amplio salón y cocina independiente, habitación con baño en suite. Grandes ventanales en salón y habitación. Aire acondicionado con bomba calor en salón y dormitorio, calefacción y agua caliente central y suelos de tarima de madera. Puerta blindada. Incluye trastero muy amplio y plaza de garaje en finca. Totalmente reformada con un diseño moderno y espacioso, fontanería y electricidad nuevas. Portero físico. Estupenda ubicación, rodeado de todos los servicios y con muy buena comunicaciones tanto en transporte privado como público. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y Eixample, Zona Alta, Poblenou y Diagonal Mar en Barcelona. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",good,False,5238.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Corazón de María'}",True,False,False,9,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Corazón de María,"Prosperidad, Madrid",True,True
1066,100755580,660000.0,flat,sale,171.0,True,4,2,barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,False,40.4423671,-3.6620339,False,https://www.idealista.com/inmueble/100755580/,"Piso para reforma integral- Parque de las Avenidas Engel & Völkers presenta esta propiedad con una excelente ubicación en el distrito Salamanca en Guindalera en el Parque de las Avenidas.  Se trata de una primera planta de gran amplitud, con grandes ventanales, lo que hace que el inmueble goce de mucha luz natural y ventilación cruzada, con orientación este y sur.  Planta muy cuadrada sin muros de carga lo que da opción a múltiples alternativas de reforma según necesidades.  La finca cuenta con portero físico y tiene un lobby de acceso muy noble y bien mantenido. Esta maravillosa propiedad está ubicada en la zona del Parque de las avenidas en Guindalera, barrio de Madrid perteneciente al distrito de Salamanca, una de las zonas más emblemáticas y exclusivas de la ciudad. Parque de las avenidas destaca por ser una zona segura y tranquila, con muchas zonas verdes por el parque Breogán y su polideportivo, perfecto para deportistas y familias que busquen una zona más residencial, con la ventaja de tener todo tipo de comercios a su alrededor. Es una zona ideal en cuanto a comunicaciones con el resto de Madrid por el fácil acceso a la M-30 y a la A-2, y por la amplia dotación de transporte público que conecta con todo el centro de la capital. Encontrarás en la zona las líneas 2, 5, 7 del Metro de Madrid y múltiples líneas de autobuses. Está a escasos metros de la zona de ventas y calle Alcalá, calle Francisco Silvela, Corazón de María, por lo que cuenta con una amplia gama comercial, oferta de ocio y cultura. La zona dispone de una gran oferta educativa de colegios concertados, colegios privados, guarderías y escuelas infantiles, así como comercios, supermercados y centros de salud.",good,False,3860.0,{'typology': 'flat'},"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso'}",True,False,False,1,True,,flat,,Piso,"Guindalera, Madrid",,
1067,98199846,1200000.0,penthouse,sale,266.0,True,3,3,Avenida de América,Madrid,Madrid,Chamartín,es,False,40.43818,-3.6731481,False,https://www.idealista.com/inmueble/98199846/,"^*GRAN LUJO*^… DE MADRID AL CIELO EN ESTE ESPECTACULAR PISO. UNICO EN EXCLUSIVIDAD Y DISEÑO, EN ESTE FABULOSO PISO REFORMADO EN PLENO CENTRO DE AVENIDA DE AMÉRICA EN UN EDIFICIO ÚNICO Y EMBLEMÁTICO CON PISCINA GARAJE Y TRASTERO^**^ MEJOR QUE UN ATICO.. .  Espectacular piso en una de las plantas más altas de un edificio emblemático en la Avenida de América con las mejores vistas 360 grados de Madrid, de 266 mts construidos y 220 mts útiles más dos amplias terrazas privativas, donde nos quedaremos fascinados al tener Madrid a nuestros pies. El piso tiene orientación sureste por lo que la propiedad recibe luz durante todo el día. Al acceder a este maravilloso y exclusivo piso reformado integralmente hace cuatro años, nos toparemos con un amplio hall recibidor con acceso directo a un espectacular y amplio salón comedor y acceso a una gran terraza panorámica. Este inmueble cuenta con tres habitaciones y tres baños completos uno de ellos integrados en una maravillosa habitación principal en suite con terraza privada.  Desde la zona comedor tenemos acceso directo a una amplia cocina con zona de lavandería incorporada. En la planta más alta del edificio encontraremos una piscina con una forma singular que cuenta con las mejores vistas de Madrid 360 grados. El edificio cuenta con seguridad y portero 24 horas, con control de accesos. La calefacción es central de gasoil en todo el edificio.  Desde el interior de nuestro piso contamos con un acceso privado y directo al ascensor que nos comunica con el garaje sin necesidad de pasar por el hall principal del edificio. Con todos los servicios como colegios, bancos, supermercados, paradas de autobús y metro en la zona.  NO DEJES ESCAPAR LA OPORTUNIDAD DE ROZAR EL CIELO DE MADRID CON TUS PROPIAS MANOS, SIN DUDA UN PISO DIFERENTE CON LAS MEJORES VISTAS DE LA CAPITAL ESPAÑOLA.   Visítalo, te encantará.     ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",good,False,4511.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Prosperidad, Madrid', 'title': 'Ático en Avenida de América'}",True,False,False,12,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,Ático en Avenida de América,"Prosperidad, Madrid",True,True
1068,101483547,425000.0,flat,sale,93.0,True,3,2,Calle Puenteareas,Madrid,Madrid,Chamartín,es,False,40.4415622,-3.6676616,False,https://www.idealista.com/inmueble/101483547/,"Grupo Habitazone Pone en Exclusiva vivienda en el barrio de Prosperidad. La vivienda consta de 93 M2 distribuidos en: - Salon Exterior - Comedor Exterior. - Cocina Independiente con Acceso a un Patio de uso Privativo. -1 Habitacion principal con vistas al exterior. -2 Habitaciones con vistas al interior. -1 Baño Completo. -1 Aseo. - Patio. La vivienda esta para REFORMAR con muchas posibilidades de distribucion. La finca cuenta con acceso para minusválidos.  Es una finca residencial y tranquila que se encuentra en uno de los mejores barrios de Madrid. En la zona tenemos todo tipo de servicios. Respecto a la comunicacion y el transporte con rápido acceso en coche a la A2 y la M30 por Calle Corazon de María y Avenida de América, entre las paradas de metro de Prosperidad, Alfonso XIII y Cartagena y a 5 minutos andando del intercambiador de Avenida de América. Líneas de autobuses 1 9 29 40 43 52 5 120 122 200 - C1 - C2 - N2 y N4. A la hora de hablar de oferta educativa podemos destacar 8 centros entre colegios e institutos como por ejemplo Padre Claret, Corazon Inmaculado y Santamarca. Las zonas de ocio y recreo más representativas son el Parque Berlín, parque Félix Rodríguez de la Fuente o el parque Temático del Ajedrez, sin olvidarnos del prestigioso Auditorio Nacional de Música. También podemos destacar el polideportivo municipal Pradillo, ideal para practicar todo tipo de deportes y en cualquier época del año. La zona cuenta con numerosos servicios asistenciales de salud como el Centro de Salud Prosperidad, Ciudad Jardín y el de Santa Hortensia, Hospital Clínico Quiron San José entre otros. Inmobiliaria de prestigio en Madrid Fuerza global, experiencia local.",renew,False,4570.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle Puenteareas'}",False,False,False,1,True,,flat,,Piso en Calle Puenteareas,"Prosperidad, Madrid",,
1069,100657905,829000.0,flat,sale,187.0,True,4,2,Calle de Clara del Rey,Madrid,Madrid,Chamartín,es,False,40.4430059,-3.6719756,False,https://www.idealista.com/inmueble/100657905/,"Grupo Inmobilia pone en venta en el distrito de Chamartín - Prosperidad, esta magnífica vivienda ubicada en una de las mejores calles del barrio, Clara del Rey, a escasos metros de las calles Corazón de María, Padre Claret, López de Hoyos y la Avenida de América y emplazada en una finca señorial construida en los años setenta, con fachada en liso provista de terrazas, un excelente portal con acceso para personas con movilidad reducida, 2 escaleras, 4 ascensores, portero físico, servicios centralizados de calefacción y agua caliente y plantas destinadas a garaje de acceso directo.  La vivienda en cuestión se trata de una tercera planta exterior con vistas a la calle de Puenteareas, y cuenta con una superficie construida de 187 metros cuadrados, distribuidos actualmente en las siguientes estancias: amplio hall de entrada con armario ropero (dispone de doble acceso, principal y de servicio a través de la cocina), un salón en tres ambientes, una cocina amueblada, una sala de estar contigua a la cocina que hace las funciones de office, 4 dormitorios, 2 de ellos orientados al patio de la finca y todos con armario empotrado, y dos cuartos de baño completos, uno de ellos en suite. Destacar la preciosa terraza que franquea toda la fachada exterior, provista de luz de tarde, a cuya zona más amplia se accede desde el salón y a la parte más estrecha desde uno de los dormitorios. No existen muros de carga a lo largo de su distribución, de modo que según las necesidades del comprador, admite múltiples variaciones, tales como ampliar la cocina con el office u obtener un aseo de cortesía para las visitas. La vivienda incluye un cuarto trastero, ideal para almacenar la ropa de temporada, y una amplia plaza de garaje de acceso directo, situados en la misma planta.  El inmueble es una opción perfecta para un matrimonio con hijos, no sólo por la excelente comunicación mediante transporte público y privado con la que cuenta dentro del distrito, con 3 estaciones de metro próximas (Prosperidad, Cartagena, Alfonso XIII), varias líneas de autobús en las cercanías (1, 9, 5, 122) y el acceso a la A-a a través de la Avenida de América, sino por su amplia oferta educativa, con colegios de renombre cerca, comercial y de ocio. No dude en contactar con nuestros asesores para concertar una visita.",good,False,4433.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de Clara del Rey'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Clara del Rey,"Prosperidad, Madrid",True,True
1070,101201221,998500.0,flat,sale,185.0,True,2,3,barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,False,40.436539,-3.6675699,False,https://www.idealista.com/inmueble/101201221/,"Gilmar presenta en exclusiva esta magnifica promoción de 6 viviendas de 3 y 2 dormitorios, residenciales con un diseño exclusivo y un elevado nivel de confort térmico acústico, con acabados de alta calidad y respondiendo a las exigencias medio ambientales y de ahorro energético.  El edificio proyectado ofrece la posibilidad para disponer de varias plazas de aparcamiento por vivienda.  Las viviendas, con una gran superficie construida, concebidas como un espacio diáfano desde el que se visualizan ambas fachadas, lo que permite la ventilación cruzada y un máximo aprovechamien4to de la iluminación natural  Este espacio aloja un amplio salón con chimenea y cocina integrada, totalmente equipada y amueblada desde el cual se accede a las demás dependencias. Las viviendas disponen de un trastero con acceso desde el vestíbulo de cada planta.  El acceso al edificio, tanto peatonal como rodeado, se produce a través de un gran vestíbulo de doble altura con un falso techo de vidrio sobre estructura espacial. El edificio cuenta con utilización de geotermia en las instalaciones de climatización, la construcción de un espacio polivalent3e en la cubierta, que cuenta con un solárium y una piscina-jacuzzi-hidromasaje de alta presión y el acondicionamiento y la decoración del patio interior, que incluye una gran pintura mural, junto con celosías de madera y jardineras y una fuente con cascadas de agua iluminadas en el patio de planta baja.  La escasa oferta de vivienda de obra nueva en el centro de Madrid hace de este producto un activo irresistible tanto para compra como vivienda habitual como para inversión y su explotación en alquiler. La entrega prevista de las viviendas sería para primeros de otoño de 2023.",good,False,5397.0,{'typology': 'flat'},"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso'}",False,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 40000.0}",flat,,Piso,"Guindalera, Madrid",True,False
1071,100160535,358000.0,flat,sale,74.0,True,3,1,Calle de Cartagena,Madrid,Madrid,Chamartín,es,False,40.4387555,-3.6728758,False,https://www.idealista.com/inmueble/100160535/,"Grupo Inmobilia pone a la venta la oportunidad de adquirir un 3º Exterior, con 3 balcones a la calle, a 3 minutos del Intercambiador de Avenida América, en la Calle Cartagena, ubicado en el Distrito de Chamartín, barrio Prosperidad.  La casa se encuentra distribuida en hall de entrada, baño grande, seguido de cocina completa. Salón-comedor, con balcón a la Calle Cartagena, ambos lados del comedor, dos dormitorios grandes también con balcones y exteriores. La casa se encuentra para reformar, teniendo muchas posibilidades dado su exterioridad y que no hay muros de carga que imposibiliten una obra espectacular. Techos altos. Gas natural.  El edificio es de 1940, tiene, 8 plantas, nueve vecinos por planta, con portero físico. Esta casa es la opción ideal para una pareja que busca confort en una magnífica ubicación. También como inversión dada su alta rentabilidad o como patrimonio, importantes de Madrid centro. La vivienda está junto a todo tipo de servicios, como supermercados, colegios, centros de salud, farmacias y dotada de todo tipo de transporte como autobuses o líneas de metro.  No dejes de visitarlo, llámanos y solicítenos una visita, cualquiera de nuestras profesionales estarán encantados de atenderte.",renew,False,4838.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de Cartagena'}",True,False,False,3,True,,flat,,Piso en Calle de Cartagena,"Prosperidad, Madrid",,
1072,101310344,499999.0,flat,sale,108.0,True,3,2,Calle de la Constancia,Madrid,Madrid,Chamartín,es,False,40.4406657,-3.6721593,False,https://www.idealista.com/inmueble/101310344/,"GRUPO HABITAZONE ofrece piso de esquina en venta, en barrio de prosperidad, totalmente exterior y muy luminoso. El inmueble tiene 108 m2 y cuenta con hall distribuidor, amplio salon con ventanal y salida a la terraza, cocina equipada con terraza-comedor, 2 dormitorios con terrazas independientes y 2 cuartos de baño. Ventanas oscilobatientes de PVC, con doble acristalamiento climalit y rotura de puente térmico.  Cuenta con mucha luz natural ya que no tiene ningún edificio que le quite luz además TODAS SUS ESTANCIAS SON EXTERIORES Y TIENEN TERRAZA. El inmueble dispone de calefaccion central, puerta de seguridad y ascensor y con acceso para persona con movilidad reducida. En la zona tenemos todo tipo de servicios. Respecto a la comunicacion y el transporte con rápido acceso en coche a la A2 y la M30 por Calle Corazon de María y Avenida de América, entre las paradas de metro de Prosperidad, Alfonso XIII y Cartagena y a 5 minutos andando del intercambiador de Avenida de América. Líneas de autobuses 1, 9, 29, 40, 43, 52, 5, 120, 122, 200, C1, C2, N2 y N4. A la hora de hablar de oferta educativa podemos destacar 8 centros entre colegios e institutos como por ejemplo Padre Claret, Corazon Inmaculado, Santamarca.  Las zonas de ocio y recreo más representativas son el Parque Berlín, parque Félix Rodríguez de la Fuente o el parque Temático del Ajedrez, sin olvidarnos del prestigioso Auditorio Nacional de Música. También podemos destacar el polideportivo municipal Pradillo, ideal para practicar todo tipo de deportes y en cualquier época del año. La zona cuenta con numerosos servicios asistenciales de salud como el Centro de Salud Prosperidad, Ciudad Jardín y el de Santa Hortensia, Hospital Clínico Quiron San José entre otros. Inmobiliaria de prestigio internacional. Fuerza global, experiencia local.",good,False,4630.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de la Constancia'}",True,False,False,,True,,flat,,Piso en Calle de la Constancia,"Prosperidad, Madrid",,
1073,101204345,329000.0,flat,sale,48.0,True,1,1,Calle de Martínez Izquierdo,Madrid,Madrid,Barrio de Salamanca,es,False,40.4361963,-3.6665154,False,https://www.idealista.com/inmueble/101204345/,"Impecable piso A ESTRENAR con reforma integral y totalmente amueblado. 48 m2 distribuidos en 1 amplia habitación, 1 baño, salón-comedor y cocina completamente equipada con electrodomésticos de primeras marcas.  Todos los electrodomésticos cuentan con 2 años de garantía del fabricante. Amueblado y decorado por prestigioso interiorista. Todas las estancias cuentan con aire acondicionado, calefacción y mucha luz natural. Ubicada en el barrio de Guindalera, en el corazón de Madrid, donde se puede disfrutar de espacios de cultura, edificios históricos de gran belleza arquitectónica y lugares de restauración donde disfrutar de gastronomía y ocio. También cercana a zonas verdes y excelente comunicación en transporte público.  ¡No te quedes sin visitarlo!",good,False,6854.0,{'typology': 'flat'},"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso en Calle de Martínez Izquierdo'}",False,False,False,4,True,,flat,,Piso en Calle de Martínez Izquierdo,"Guindalera, Madrid",,
1074,97670197,1200000.0,flat,sale,210.0,True,4,3,Avenida de América,Madrid,Madrid,Barrio de Salamanca,es,False,40.4410012,-3.6643931,False,https://www.idealista.com/inmueble/97670197/,"Piso en Avenida de América de 210 m2, 4 dormitorios, 3 baños, cocina, muy luminoso, orientación noroeste, 1 plaza de garaje y salón independiente Magnifica vivienda en esquina 1 plaza de garaje 2 minutos de la finca y trastero incluido en el precio. Gran piso en el Parque de las Avenidas muy luminoso, en planta alta, totalmente exterior con una superficie aproximada de 210 m2. se distribuye en cuatro dormitorios 1 totalmente insonorizado, 1 en suite (todos ellos con armarios empotrados de gran capacidad), amplio salón comedor de más de 50 m2, cocina con zona office y lavadero, otro baño completo y un aseo de cortesía, doble entrada de servicio y principal. Actualmente la terraza está incorporada a la vivienda por lo que la superficie útil se ha maximizado. La vivienda dispone de aire acondicionado por conductos en toda las estancias de la casa y calefacción y agua centrales. Los gastos de comunidad incluyendo el calefacción y agua son 400 € mes. Finca con muy buen portal adaptado para personas con movilidad recudida, portero físico, dos ascensores, principal y de servicio Junto al metro Parque de las Avenidas, cuenta con toda clase de comodidades, servicios y comercios en las inmediaciones. Comercializa Consulting Inmobiliario Gilmar Avenida America  Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,5714.0,{'typology': 'flat'},"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso en Avenida de América'}",True,False,False,9,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Avenida de América,"Guindalera, Madrid",True,True
1075,93864503,330000.0,studio,sale,135.0,True,0,3,barrio Prosperidad,Madrid,Madrid,Chamartín,es,False,40.4425432,-3.6731943,False,https://www.idealista.com/inmueble/93864503/,"GILMAR CONSULTING, les ofrece este loft de diseño y excelentes calidades, en el distrito de Chamartín, entre el metro de Prosperidad y Cartagena.  Este fantástico loft profesional esta distribuido en dos plantas, un amplio salón, cocina, un baño y en la segunda planta 3 dormitorios con 2 baños, uno de ellos en suite con su vestidor. En el precio está incluida una plaza de garaje de acceso directo.  El Barrio de Prosperidad, Chamartín es una de las zonas más demandadas del distrito por su gran ambiente familiar y multitud de servicios, sin abandonar el entorno de zonas verdes por el que se caracteriza este distinguido distrito. Chamartín. Dispone de una gran variedad de zonas de ocio como el Auditorio Nacional de Música o el Parque de Berlín. Las necesidades básicas familiares, están totalmente cubiertas por diversidad de comercios, tiendas tradicionales, galerías comerciales con los productos más frescos e incluso famosos supermercados de grandes superficies. La arquitectura por la que se rodea la zona ronda desde edificios clásicos hasta algunos de los edificios más modernos de la capital como el IBM o el Hotel Silken Puerta de América.  La zona es conocida también por sus centros educativos. Colegios públicos dentro de los mejores catalogados, así como gran variedad de colegios privados bilingües y de gran relevancia. Todo, sin olvidarse de universidades tan conocidas como la escuela universitaria de diseño, innovación y tecnología ESNE. Existe también en la zona, el polideportivo municipal “El Pradillo”, para practicar todo tipo de deportes, en cualquier época del año. La red de transporte público de la zona garantiza gran comodidad al contar con las paradas de metro de Prosperidad, Cartagena, Alfonso XIII y a un paseo del intercambiador de Avenida de América que cuenta con multitud de conexiones con líneas de autobús (40,43, 72,9) Asimismo, dispone de un rápido acceso a algunas de las carreteras más destacadas de Madrid como la M30 y A2, que le conducirán en pocos minutos al aeropuerto. Comercializa Consulting Inmobiliario Gilmar Avenida America  En GILMAR trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,2444.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Prosperidad, Madrid', 'title': 'Estudio'}",True,False,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,studio,Estudio,"Prosperidad, Madrid",True,True
1076,100216952,1100000.0,flat,sale,156.0,True,3,3,Calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,False,40.4283809,-3.6728475,False,https://www.idealista.com/inmueble/100216952/,"Barrio de Salamanca, calle Alcalá muy próxima a calle Ayala, vivienda de 156 metros en planta alta con muy buenas vistas, muy luminosa y perfectamente distribuida en salón-comedor en 3 ambientes de 45 metros con pequeña terraza, 3 dormitorios, 2 de ellos en suite con vestidor, 3 baños y cocina completamente equipada con cuarto de lavado aparte, vivienda en perfecto estado de conservación, muy buenas calidades y perfecta para vivir, servicio individual de calefacción, aire acondicionado frío y calor, muy buena finca con bonita fachada y portal representativo. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset.    Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo.   Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre.    El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 39 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",good,False,7051.0,{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle de Alcalá'}",True,False,False,6,True,,flat,,Piso en Calle de Alcalá,"Goya, Madrid",,
