,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl,Nuda
921,101301747,369000,flat,sale,55,True,2,1,"Calle de Narváez, 72",Madrid,Madrid,Retiro,es,False,40.4175808,-3.6764774,True,https://www.idealista.com/inmueble/101301747/,"Esta vivienda cuenta con dos dormitorios y un baño, cocina integrada en el salón y electrodomésticos a estrenar. El piso es muy luminoso, y tiene ventanas en todas las estancias con diferentes orientaciones. Principalmente orientado hacia el Este, tiene luz natural durante todo el día, es un piso muy tranquilo. Calefacción de gas ciudad, portero físico toda la semana. Edificio singular y protegido, con escasos gastos de mantenimiento. Ascensor y rampa para minusválidos. Excelente inversión en el centro de Madrid. Walter Haus Real Estate, presenta este luminoso y moderno apartamento en el barrio de Ibiza, listo para entrar a vivir. Situado en uno de los enclaves más solicitados de Madrid, junto al Parque del Retiro. El apartamento ha sido renovado integralmente con buenos materiales y acorde con los gustos actuales de decoración. Ubicado en el barrio de Ibiza, a doscientos metros del parque del Retiro, es una de las zonas más tranquilas y seguras de Madrid, que cuenta con una amplia oferta comercial y de servicios. Destaca el transporte público, la parada de metro de Ibiza se encuentra muy cerca y hay numerosos autobuses en la zona. Con una amplia variedad de servicios, cuenta con el tradicional mercado de barrio y varios supermercados, panaderías, floristerías, farmacias, peluquerías y centros de estética. El barrio es tranquilo pero muy animado, ya que disfruta de una amplia oferta de restauración, así como salas de cine y lo más importante, el famoso parque del Retiro, se encuentra a escasos metros. Sin duda un entorno privilegiado para vivir la ciudad con todas las comodidades. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y Eixample, Zona Alta, Poblenou y Diagonal Mar en Barcelona. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",good,False,6709,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en Calle de Narváez, 72'}",True,False,False,6,True,,flat,,"Piso en Calle de Narváez, 72","Ibiza, Madrid",,,0
922,100906172,585000,flat,sale,100,True,3,1,Antonio Arias,Madrid,Madrid,Retiro,es,False,40.4159162,-3.6728975,False,https://www.idealista.com/inmueble/100906172/,"Se vende estupendo piso con las vistas despejadas, totalmente exterior y muy luminoso gracias a su altura. Ubicado en uno de los mejores barrios de Madrid, próximo al parque del Retiro. La finca dispone de ascensor y portero físico. El piso cuenta con muchas posibilidades de reforma, actualmente se distribuye en salón comedor, tres amplias habitaciones, cocina y un baño. Está situada en el exclusivo distrito El Retiro, a 400 m. del Parque del Buen Retiro, y a 150 m de la estación de metro Ibiza. El barrio de Ibiza en el distrito de Retiro es un barrio residencial tranquilo, con todas las comodidades de tener todo a un paso, y muy agradable para vivir, con una situación privilegiada muy cerca de la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá y el Museo del Prado, rodeado de todos los servicios y con muy buenas comunicaciones tanto en transporte privado como público. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y Eixample, Zona Alta, Poblenou y Diagonal Mar en Barcelona. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",renew,False,5850,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en Antonio Arias'}",True,False,False,7,True,,flat,,Piso en Antonio Arias,"Ibiza, Madrid",,,0
923,101548441,625000,flat,sale,107,True,3,2,barrio Ibiza,Madrid,Madrid,Retiro,es,False,40.4179144,-3.6736207,False,https://www.idealista.com/inmueble/101548441/,"Piso de 107 m2 en venta en Retiro, Madrid Berkshire Hathaway HomeServices Madrid, ofrece exclusiva vivienda más de cien metros cuadrados y tres dormitorios, para actualizar. Se encuentra situada en la sesta planta de una preciosa y representativa finca construida en 1.956, situada en una de las calles más representativas del barrio de Ibiza con un amplio bulevar a escasos metros del parque del Retiro. Esta vivienda tiene una fantástica ubicación en una de las zonas más exclusivas y demandadas de Madrid junto al parque del Retiro.   La zona se encuentra perfectamente comunicada por transporte público con toda la ciudad.   Todo ello hace de este inmueble una excelente oportunidad vivir o invertir en este exclusivo enclave. La propiedad actualmente está distribuida en un hall de entrada, salón con un gran ventanal con vistas a un amplio patio muy soleado por el que entra una magnifica luz, La cocina esta abierta al salón y está dotada con ventana orientada al mismo patio tranquilo y soleado, se vende completamente amueblada y equipada con electrodomésticos. Un baño completa esta zona de recibo. La zona de descanso la componen tres dormitorios. El dormitorio principal es exterior en suite con baño incorporado y dos amplios ventanales a la calle, otro se encuentra situado junto a este y también es exterior con un ventanal a la calle, el tercer dormitorio tiene ventanas a un patio tranquilo. Todos los dormitorios tienen amplios armarios empotrados. La propiedad dispone de calefacción central con consumo individualizado y servicio de portería.   La vivienda se vende con una plaza de garaje en un cercano aparcamiento de residentes incluido en el precio Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",good,False,5841,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",True,False,False,6,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"Ibiza, Madrid",True,True,0
924,101286346,850000,flat,sale,106,True,3,2,barrio Ibiza,Madrid,Madrid,Retiro,es,False,40.4161392,-3.6790564,False,https://www.idealista.com/inmueble/101286346/,"Vivienda mágnífica frente a El Retiro Engel&Völkers ofrece esta magnífica vivienda emplazada en uno de los barrios más demandados de la capital. Situada en la quinta planta de un emblemático edificio del barrio de Ibiza, enfrente del parque del Buen Retiro, la casa tiene 100 m2, dispone de tres habitaciones y dos cuartos de baño, uno de ellos en suite; salón comedor y cocina integrada. Destacan los techos altos, las puertas de madera maciza, los suelos de pino Melis y los elementos tradiciones de la construcción original, lo que le confiere un carácter único. La vivienda es susceptible de reforma para una nueva distribución si se desea. Interior muy luminoso, todas las estancias disponen de luz natural y es muy tranquilo, con la ventaja de estar situado en una gran avenida. La propiedad incluye trastero. El barrio de Ibiza, en el distrito de Retiro, es un barrio residencial que cuenta con una amplia dotación de comercios, restaurantes, cafeterías, lo que convierte a la zona en una de las más animadas de la capital. Cuenta con todos los servicios necesarios: mercados y supermercados, centros de belleza, grandes almacenes, colegios, instalaciones deportivas y centros de salud, así como el Hospital Universitario Gregorio Marañón y el del Niño Jesús. El Parque del Buen Retiro es el auténtico protagonista de este barrio de Madrid. Este parque público, es uno de los lugares preferidos de los madrileños, considerado como una de las principales atracciones turísticas de la capital, y posee figuras arquitectónicas y paisajísticas desde el siglo XVII al XXI. Las comunicaciones y medios de transporte son excelentes. Dispone de varias líneas de autobuses urbanos y estaciones de metro como las de Ibiza, Retiro y Sainz de Baranda, así como salida directa a la M-30.",renew,False,8019,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",True,False,False,5,True,,flat,,Piso,"Ibiza, Madrid",,,0
925,100598591,990000,penthouse,sale,108,True,2,2,barrio Ibiza,Madrid,Madrid,Retiro,es,False,40.4178885,-3.6722251,False,https://www.idealista.com/inmueble/100598591/,"Ático con dos terrazas en barrio de Ibiza Engel & Völkers presenta este exclusivo y único ático con dos terrazas, reformado a estrenar y super luminoso ubicado en el corazón del barrio de Ibiza. La vivienda consta de una superficie total construida de 108 metros cuadrados distribuidos en un acogedor y amplio salón comedor con salida directa a una maravillosa terraza, cocina semi integrada y equipada en tonos blancos y madera con salida directa a la segunda terraza, dos dormitorios, el principal con cuarto de baño en suite y un segundo cuarto de baño.  Se trata de una vivienda que sorprende por su maravillosa luz natural gracias a sus dos terrazas y a que todas las estancias disponen de ventanas. Es una oportunidad única de vivir en el barrio mas demandado de Madrid, con amplias terrazas donde disfrutar del aire libre en tu propio hogar. El edificio cuenta con portero físico y ascensor. El barrio de Ibiza en el distrito de Retiro es un barrio residencial tranquilo, rodeado de todo tipo de servicios y con todas las comodidades para el día a día; supermercados, colegios, instalaciones deportivas, centros de salud y el prestigioso Hospital Universitario Gregorio Marañón, con una situación privilegiada muy cerca de la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá o el Barrio de Salamanca.  Además, el barrio de Ibiza es uno de los grandes referentes culinarios de la ciudad convertido en un paraíso gastronómico con grandes referencias en el sector. Pero sin duda, el auténtico protagonista de este barrio de Madrid es el jardín histórico y parque público El Parque del Buen Retiro, uno de los lugares preferidos de madrileños y turistas, considerado como una de las principales atracciones turísticas de la capital que posee figuras arquitectónicas y paisajísticas desde el siglo XVII al XXI.  Las comunicaciones y medios de transporte son excelentes con varias estaciones de metro como las de Ibiza, Retiro o Sainz de Baranda y con salida fácil y directa a la M-30.  Para más información no dude en ponerse en contacto con nosotros, estaremos encantados de atenderles.",good,False,9167,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Ibiza, Madrid', 'title': 'Ático'}",True,False,False,,True,,flat,penthouse,Ático,"Ibiza, Madrid",,,0
926,100692928,1150000,flat,sale,174,True,4,3,Calle de O'Donnell,Madrid,Madrid,Retiro,es,False,40.4220919,-3.678147,False,https://www.idealista.com/inmueble/100692928/,"Fantástico piso de 174 metros, 4 dormitorios y 3 baños situado en una tercera planta de un edificio con portero físico y ascensor de la Calle O´donnell muy cerca del Retiro. Un barrio señorial con numerosos comercios, restauración, colegios y en general todo lo que se necesita para que el día a día sea cómodo y agradable. Es una vivienda con mucho encanto y se caracteriza por ser muy luminosa, silenciosa y por estar muy bien distribuida, aunque precisa actualización.  Dispone de un gran hall de bienvenida que da paso a un salón comedor para dos ambientes con muchísima luz y con una estancia comunicada que puede ser despacho, estar, comedor, dormitorio, etc. y al mismo tiempo con salida a una agradable terraza; a mano derecha nos encontramos con una amplísima cocina con zona de office, un aseo y con salida a escalera de servicio. Un pasillo distribuidor con 3 dormitorios y 2 cuartos de baño muy amplios. Se incluye un trastero. CALIDADES: Suelos de tarima maciza, puertas madera pintadas en blanco, calefacción central gas natural, armarios empotrados en todas las estancias, 1 cuarto de baño con bañera y el segundo con ducha.",good,False,6609,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': ""Piso en Calle de O'Donnell""}",True,False,False,3,True,,flat,,Piso en Calle de O'Donnell,"Ibiza, Madrid",,,0
927,100262756,750000,flat,sale,105,True,2,2,Calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,False,40.4232151,-3.6772637,False,https://www.idealista.com/inmueble/100262756/,"Piso en venta en Goya. PISO EXTERIOR CON TERRAZA EN DUQUE DE SESTO. Inmueble de 124 m² según catastro (de los cuales 105 m² son de vivienda y 19 m² son de elementos comunes). Inmueble exterior situado en la 5ª planta de un edificio de ocho plantas. Actualmente necesita reforma. Consta de 2 dormitorios, 2 baños, 1 vestidor, 1 cocina independiente con terraza, salón comedor con terraza con vistas muy buenas a la calle Narváez. Con grandes posibilidades de reforma. Ubicación buenísima, rodeada de comercios y transporte público y a pocos minutos andando del Parque del Retiro. Zona de gran revalorización.   ¿Te imaginas vivir aquí?",renew,False,7143,{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle del Duque de Sesto'}",True,False,False,5,True,,flat,,Piso en Calle del Duque de Sesto,"Goya, Madrid",,,0
928,100491611,895000,flat,sale,125,True,3,2,"Calle del Doce de Octubre, 11",Madrid,Madrid,Retiro,es,False,40.4160945,-3.6758325,True,https://www.idealista.com/inmueble/100491611/,"Piso en venta con terraza en Ibiza. PISO EXTERIOR A ESTRENAR CON TERRAZA Y VISTAS AL RETIRO EN DOCE DE OCTUBRE. Aproperties presenta magnífico piso de 125 m², según catastro, recién reformado a estrenar, en pleno corazón del barrio de Ibiza – Retiro. La vivienda es exterior, en planta alta, con muchísima luz durante todo el día. Está compuesta por 3 dormitorios dobles con armarios empotrados, dos cuartos de baño (uno de ellos en suite), cocina abierta completamente equipada y un espacioso salón comedor con salida directa a la terraza. Desde la terraza, con orientación sur, tenemos el placer de poder ver y disfrutar el parque del Retiro. La vivienda tiene aire acondicionado por splits en todas las estancias y calefacción central. La reforma ha sido integral. Se ha aprovechado el espacio al máximo, de una manera funcional y elegante. Se encuentra situada en una finca cuidada, de mitad del siglo XX, con ascensor, servicio de portería y trastero. Nos encontramos con una estupenda oportunidad tanto como inversión como para vivienda habitual, situada a escasos 2 minutos andando del parque del Retiro. El barrio de Ibiza es uno de los más deseados y demandados de la capital. ¿Te imaginas vivir aquí?",good,False,7160,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en Calle del Doce de Octubre, 11'}",True,False,False,4,True,,flat,,"Piso en Calle del Doce de Octubre, 11","Ibiza, Madrid",,,0
929,98270224,315000,flat,sale,51,False,1,1,Calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,False,40.422965,-3.6804442,False,https://www.idealista.com/inmueble/98270224/,"Piso en venta en General Pardiñas. PISO REFORMADO EN RENTABILIDAD EN GOYA. En el distinguido Barrio de Salamanca, entre las calles de Goya y Alcalá y de la Milla de Oro de la capital, rodeada de los mejores comercios, zonas de ocio y restaurantes de moda y excelente comunicación con líneas de metro y autobuses, se ubica esta vivienda de 51 metros cuadrados completamente reformada. Se encuentra en un bajo y su distribución actual consta de un salón y cocina integrada equipada con todos los electrodomésticos, un dormitorio con doble altura aprovechando la parte inferior para zona de despacho y un cuarto de baño. Tiene Calefacción individual por Gas y Aire Acondicionado. Se encuentra esta vivienda en una elegante y representativa finca de finales de S. XIX muy cuidada, adaptada a apersonas con movilidad reducida, con ascensor y servicio de portería. La vivienda cuenta un Trastero incluido en el precio. La vivienda se vende amueblada y en rentabilidad. Gastos de Comunidad: 65€/mes. ¿Te imaginas vivir aquí?",good,False,6176,{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle del General Pardiñas'}",True,False,False,bj,True,,flat,,Piso en Calle del General Pardiñas,"Goya, Madrid",,,0
930,87187981,545000,flat,sale,45,True,1,1,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,False,40.4216157,-3.6786261,False,https://www.idealista.com/inmueble/87187981/,"A pocos pasos del Parque del Retiro, Única Inmobiliaria ofrece precioso apartamento con reforma de diseño situado en edificio moderno con buen portal y servicio de portería. Amplio salón comedor, cocina americana completamente amueblada y equipada, dormitorio en suite con baño en estilo minimalista y vestidor.  Excelente oportunidad de inversión en exclusivo espacio del Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza.  En Única Inmobiliaria cada cliente es “Único”. DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS. PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.",good,False,12111,{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",True,False,False,3,True,,flat,,Piso,"Recoletos, Madrid",,,0
931,100874568,369000,flat,sale,55,True,2,1,barrio Ibiza,Madrid,Madrid,Retiro,es,False,40.4166088,-3.6762843,False,https://www.idealista.com/inmueble/100874568/,"Luminoso y moderno piso en el barrio de Ibiza Engel & Völkers presenta este luminoso y moderno apartamento en el barrio de Ibiza, listo para entrar a vivir. Situado en uno de los enclaves más solicitados de Madrid, junto al Parque del Retiro. El apartamento ha sido renovado integralmente con buenos materiales y acorde con los gustos actuales de decoración.  Cuenta con dos dormitorios y un baño, cocina integrada en el salón y electrodomésticos a estrenar. El piso es muy luminoso, y tiene ventanas en todas las estancias con diferentes orientaciones. Principalmente orientado hacia el Este, tiene luz natural durante todo el día, es un piso muy tranquilo. Calefacción de gas ciudad, portero físico toda la semana. Edificio singular y protegido, con escasos gastos de mantenimiento. Ascensor y rampa para minusválidos. Excelente inversión en el centro de Madrid. Ubicado en el barrio de Ibiza, a doscientos metros del parque del Retiro, es una de las zonas más tranquilas y seguras de Madrid, que cuenta con una amplia oferta comercial y de servicios. Destaca el transporte público, la parada de metro de Ibiza se encuentra muy cerca y hay numerosos autobuses en la zona. Con una amplia variedad de servicios, cuenta con el tradicional mercado de barrio y varios supermercados, panaderías, floristerías, farmacias, peluquerías y centros de estética. El barrio es tranquilo pero muy animado, ya que disfruta de una amplia oferta de restauración, así como salas de cine y lo más importante, el famoso parque del Retiro, se encuentra a escasos metros. Sin duda un entorno privilegiado para vivir la ciudad con todas las comodidades.",good,False,6709,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",True,False,False,,True,,flat,,Piso,"Ibiza, Madrid",,,0
932,101784596,1899000,flat,sale,183,True,3,3,Calle de Villanueva,Madrid,Madrid,Barrio de Salamanca,es,False,40.4217177,-3.6823451,False,https://www.idealista.com/inmueble/101784596/,"Domus Aurea Capital presenta esta vivienda única a tan solo 2 minutos del Parque del Retiro en el barrio de Recoletos. Se trata de una cuarta planta situada en un edificio de fachada clásica lo que proporciona una gran luminosidad. Está completamente reformada hace tan solo 3 años y no se ha usado prácticamente. Tiene un gran  mirador con vistas a los tejados típicos de Madrid. Accedemos y nos encontramos con un amplio hall de entrada que nos da paso a la zona de día, conformada por un cómodo salón, orientación sur, y el comedor. La cocina, completa, está semi integrada y totalmente equipada. La zona de noche está compuesta por tres amplios dormitorios, el principal y el segundo con el baño en suite. La tercera habitación tiene acceso a un tercer baño completo que a su vez da servicio a las visitas. Dispone de trastero. En el precio están incluidos los muebles. La finca tiene calefacción central y portero. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",good,False,10377,{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle de Villanueva'}",True,False,False,3,True,,flat,,Piso en Calle de Villanueva,"Recoletos, Madrid",,,0
933,101611107,450000,flat,sale,71,False,2,2,Calle de Lope de Rueda,Madrid,Madrid,Barrio de Salamanca,es,False,40.4220017,-3.6777574,False,https://www.idealista.com/inmueble/101611107/,"Piso en venta en Lope de Rueda. PISO EN FINCA CLÁSICA EN GOYA. En el prestigioso Barrio de Salamanca, a 2 minutos caminando del emblemático Parque del Retiro, en una tranquila y bonita calle de la zona de Goya, Lope de Rueda, rodeado de restaurantes de moda, comercios, colegios, hospitales, transportes públicos y todo tipo de servicios, APROPERTIES pone a la venta esta magnífica vivienda de 71 m², en una segunda planta interior. La vivienda que fue reformada en el 2006 consta de 2 dormitorios amplios con armarios y dos baños completos, uno de ellos en suite. La zona de día está formada por hall recibidor, salón y cocina independiente. El inmueble donde se ubica es una preciosa finca clásica representativa de principios de siglo XX, con elegantes balcones y balaustrada con ascensor. La vivienda tiene aire acondicionado y calefacción por gas individual. Gastos de Comunidad 53 €/mes. Se trata de una magnífica oportunidad de vivir en un privilegiado enclave del Barrio de Salamanca, así como de una excelente opción para inversores que buscan alta rentabilidad. ¿Te imaginas vivir aquí?",renew,False,6338,{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle de Lope de Rueda'}",True,False,False,2,True,,flat,,Piso en Calle de Lope de Rueda,"Goya, Madrid",,,0
934,92166975,820000,flat,sale,179,True,2,2,barrio Niño Jesús,Madrid,Madrid,Retiro,es,False,40.4101864,-3.6721707,False,https://www.idealista.com/inmueble/92166975/,"Estupendo y amplio piso en Niño Jesús de 179 m2. Orientado al Oeste esta vivienda nos recibe con un vestíbulo que nos da paso a un gran salón comedor con amplios ventanales y doble acceso. La cocina es amplia y está reformada. A continuación, nos encontramos dos dormitorios, uno de ellos en suite y otro baño completo.  Cuenta con calefacción central con contador individual, aire acondicionado, armarios empotrados en todas las habitaciones y en el pasillo. Vivienda exterior y muy luminosa. Dispone de trastero y plaza de garaje en el propio edificio.  Finca señorial con ascensor y portero físico. Disponemos de más de 35 oficinas en la Comunidad de Madrid, Costa del Sol, Málaga, Cádiz, Sevilla y Canarias. Nuestra sede central está ubicada en la calle Goya, 47.  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,4581,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"Niño Jesús, Madrid",True,True,0
935,101502250,505000,penthouse,sale,123,True,2,1,barrio Niño Jesús,Madrid,Madrid,Retiro,es,False,40.4070703,-3.676511,False,https://www.idealista.com/inmueble/101502250/,"GILMAR vende un magnifico ático en el barrio de niño Jesús, Se trata de una vivienda de 123 metros catastrales, unos 75 metros útiles en la ultima planta de uno de los mejores edificios del barrio niño Jesus. Este edificio cuenta con una piscina comunitaria, también tiene garaje de acceso directo y portero físico. El piso se vende junto con un local comercial de 50 metros en el mismo edificio que actualmente esta siendo usado como trastero. Ambos inmuebles son una autentica oportunidad para inversores y para cliente finalista. CARACTERÍSTICAS: Calefacción: Individual Gas Natural Ascensor Jardín Piscina Portero automático/físico Estado de conservación: reforma total Disponemos de más de 35 oficinas en la Comunidad de Madrid, Costa del Sol, Málaga, Cádiz, Sevilla y Canarias. Nuestra sede central está ubicada en la calle Goya, 47.  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",renew,False,4106,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Niño Jesús, Madrid', 'title': 'Ático'}",True,False,False,5,True,,flat,penthouse,Ático,"Niño Jesús, Madrid",,,0
936,101106479,735000,flat,sale,199,True,4,3,barrio Niño Jesús,Madrid,Madrid,Retiro,es,False,40.4069679,-3.6761371,False,https://www.idealista.com/inmueble/101106479/,"Piso en Niño Jesús de 199 m2. Cuenta con 4 dormitorios, 3 baños, amplia cocina, y salón comedor independiente. Exterior, muy luminoso, orientación sur. 1 plaza de garaje  CARACTERÍSTICAS: Calefacción: Individual Gas Natural Aire acondicionado Ascensor Alarma Tendedero Portero automático/físico Estado de conservación: buena Niño Jesús es un barrio en el distrito madrileño de Retiro. Se caracteriza por su tranquilidad, puesto que se trata de una zona residencial, y por su cercanía al Parque del Retiro que debido a la diversidad de su naturaleza inunda sus calles de un aire fresco y puro. El barrio está formado por la conocida colonia del Niño Jesús, amplios chalets y viviendas unifamiliares que se empezaron a construir entre los años 1925 y 1932; y otra zona caracterizada por sus amplios pisos de lujo en calles tan representativas como Samaria, Avenida de Nazaret, Jesús Aprendiz… que disponen de todo tipo de servicios. El barrio es famoso por sus buenos colegios como por ejemplo, el conocido “Colegio Santa María del Pilar” y por el fabuloso Hospital Niño Jesús. Las líneas de metro que comunican la zona son la 6 y la 9 con la estación Sainz de Baranda.  Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47.  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,3693,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso'}",True,False,False,6,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"Niño Jesús, Madrid",True,True,0
937,101113406,379000,flat,sale,129,True,2,2,barrio Pacífico,Madrid,Madrid,Retiro,es,False,40.4054537,-3.67777,False,https://www.idealista.com/inmueble/101113406/,"Dúplex fantástico con zonas comunes en Retiro Engel & Völkers presenta este interesante dúplex de 129 metros cuadrados con espacios abiertos, reformado parcialmente y con muchas posibilidades de distribución que se pueden ajustar al gusto y a las necesidades de cada uno.  Gran portal de entrada y zonas comunes con seguridad las 24 horas. Excelente ubicación, a tan solo 6 minutos del Parque del Retiro. La propiedad cuenta con 2 plantas de 57 metros cada una. La planta baja dispone de un gran espacio abierto de 40 metros, grandes ventanales y alberga salón, zona comedor, cocina y cuarto de baño. En la planta alta, encontramos un amplísimo espacio de 30 metros para 1 o 2 dormitorios. Además de otro cuarto de baño, esta planta dispone de 2 espacios, uno de 8 metros para un despacho y otro para un armario trastero.  La propiedad supone una gran oportunidad para inversores que buscan alquilarla, para primera vivienda, autónomos que buscan un lugar para trabajar y vivir o simplemente para quienes buscan crear ambientes diferentes o abiertos al estilo loft. Pregúntanos ahora. No se cobra comisión al comprador. Ubicada en el barrio de Pacifico (Distrito de Retiro), el Parque del buen Retiro está a 6 minutos a pie. La vivienda dispone de todas las comodidades y cercanía de colegios públicos, supermercados de barrio, farmacias y varios pequeños comercios y restaurantes que permiten disfrutar de una vida plena en un barrio privilegiado. Excelente comunicación y accesos directos a la M30, M40 y la A3. Además de la cercanía del AVE Renfe de Atocha y a los hospitales de Niño Jesús o Gregorio Marañón con autobuses y estaciones de Metro a 4 minutos andando.",good,False,2938,{'typology': 'flat'},"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso'}",True,False,False,,True,,flat,,Piso,"Pacífico, Madrid",,,0
